PRHUNT,ZOHUNT,AOU,YEAR,A-F,A-M,A-NA,A-U,I-F,I-M,I-NA,I-U,NA-M,NA-NA,NA-U,U-F,U-M,U-NA,U-U
AB,2,1440,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1440,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1460,1976,1,2,0,0,4,8,0,0,0,0,0,0,0,0,1
AB,2,1460,1977,13,16,0,0,7,13,0,0,0,0,0,0,0,0,8
AB,2,1460,1978,1,2,0,0,5,6,0,1,0,0,0,0,0,0,2
AB,2,1460,1979,0,0,0,0,9,16,0,0,0,0,0,0,0,0,4
AB,2,1460,1980,6,3,0,0,2,4,0,0,0,0,0,0,0,0,2
AB,2,1460,1981,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,2,1460,1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1460,1983,0,1,0,0,7,7,0,0,0,0,0,0,0,0,0
AB,2,1460,1984,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1460,1985,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0
AB,2,1460,1986,2,2,0,0,7,1,0,0,0,0,0,0,0,0,0
AB,2,1460,1987,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0
AB,2,1460,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1460,1989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1460,1990,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0
AB,2,1460,1991,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
AB,2,1460,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1460,1993,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1460,1994,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0
AB,2,1460,1995,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
AB,2,1460,1996,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0
AB,2,1460,1997,4,0,0,0,6,7,0,0,0,0,0,0,0,0,0
AB,2,1460,1998,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0
AB,2,1460,1999,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2000,1,4,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2001,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2002,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1460,2003,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0
AB,2,1460,2004,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0
AB,2,1460,2005,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0
AB,2,1460,2006,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1460,2007,5,6,0,0,5,3,0,0,0,0,0,0,0,0,0
AB,2,1460,2008,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0
AB,2,1460,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1460,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1460,2011,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
AB,2,1460,2012,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2013,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2014,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2015,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1460,2016,2,0,0,0,3,1,0,0,0,0,0,0,0,0,3
AB,2,1460,2017,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2018,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0
AB,2,1460,2019,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2020,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
AB,2,1460,2021,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2022,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1460,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1460,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1470,1976,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1470,1977,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2
AB,2,1470,1978,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1
AB,2,1470,1979,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2
AB,2,1470,1980,3,4,0,0,3,7,0,0,0,0,0,0,0,0,1
AB,2,1470,1981,2,1,0,0,2,7,0,0,0,0,0,0,0,0,0
AB,2,1470,1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1470,1983,2,2,0,0,4,3,0,0,0,0,0,0,0,0,0
AB,2,1470,1984,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1470,1985,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
AB,2,1470,1986,3,2,0,0,6,2,0,1,0,0,0,0,0,0,0
AB,2,1470,1987,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1470,1988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1470,1989,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1470,1990,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1470,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AB,2,1470,1994,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
AB,2,1470,1995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1470,1996,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1470,1997,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0
AB,2,1470,1998,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1470,1999,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
AB,2,1470,2000,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1470,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1470,2005,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1470,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1470,2007,1,6,0,0,1,9,0,0,0,0,0,0,0,0,0
AB,2,1470,2008,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1470,2009,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2010,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2011,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1470,2012,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1470,2013,3,15,0,0,0,1,0,0,0,0,0,0,0,0,1
AB,2,1470,2015,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0
AB,2,1470,2016,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1470,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1470,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1480,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1480,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1480,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1480,1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1480,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1480,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1480,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1480,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1480,2018,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1480,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1480,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1490,1976,5,8,0,0,7,14,0,0,0,0,0,0,0,0,4
AB,2,1490,1977,3,7,0,0,7,5,0,0,0,0,0,0,0,0,10
AB,2,1490,1978,2,3,0,0,7,10,0,0,0,0,0,1,4,0,6
AB,2,1490,1979,1,3,0,0,6,11,0,0,0,0,0,1,1,0,3
AB,2,1490,1980,4,5,0,0,6,9,0,0,0,0,0,0,0,0,9
AB,2,1490,1981,2,4,0,0,2,5,0,0,0,0,0,0,0,0,1
AB,2,1490,1982,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1
AB,2,1490,1983,2,6,0,0,1,4,0,0,0,0,0,0,0,0,0
AB,2,1490,1984,1,0,0,0,2,3,0,0,0,0,0,0,0,0,2
AB,2,1490,1985,0,3,0,0,7,5,0,0,0,0,0,0,0,0,0
AB,2,1490,1986,4,2,0,0,3,7,0,0,0,0,0,1,0,0,1
AB,2,1490,1987,1,7,0,0,6,8,0,0,0,0,0,0,0,0,0
AB,2,1490,1988,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0
AB,2,1490,1989,2,3,0,0,4,3,0,0,0,0,0,0,0,0,0
AB,2,1490,1990,4,5,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,2,1490,1991,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
AB,2,1490,1992,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0
AB,2,1490,1993,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,2,1490,1994,1,0,0,0,6,6,0,1,0,0,0,0,0,0,0
AB,2,1490,1995,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1
AB,2,1490,1996,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0
AB,2,1490,1997,2,10,0,0,8,7,0,0,0,0,0,0,0,0,1
AB,2,1490,1998,3,12,0,0,0,5,0,0,0,0,0,0,0,0,0
AB,2,1490,1999,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
AB,2,1490,2000,1,4,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,2,1490,2002,2,0,0,0,4,5,0,1,0,0,0,0,0,0,0
AB,2,1490,2003,3,4,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1490,2004,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0
AB,2,1490,2005,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
AB,2,1490,2006,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
AB,2,1490,2007,6,15,0,0,3,9,0,1,0,0,0,0,0,0,0
AB,2,1490,2008,3,12,0,0,8,17,0,0,0,0,0,0,0,0,0
AB,2,1490,2009,2,30,0,0,5,3,0,0,0,0,0,0,0,0,0
AB,2,1490,2010,0,9,0,0,1,7,0,0,0,0,0,0,0,0,0
AB,2,1490,2011,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1490,2012,1,6,0,0,4,7,0,0,0,0,0,0,0,0,0
AB,2,1490,2013,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0
AB,2,1490,2014,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1490,2015,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0
AB,2,1490,2016,4,5,0,0,4,4,0,0,0,0,0,0,0,0,0
AB,2,1490,2017,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0
AB,2,1490,2018,1,6,0,0,11,1,0,0,0,0,0,0,0,0,0
AB,2,1490,2019,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0
AB,2,1490,2020,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1490,2021,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1490,2022,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1490,2023,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1500,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1500,1978,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
AB,2,1500,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AB,2,1500,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1500,1983,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1500,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AB,2,1500,1986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1500,1987,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1500,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1500,1990,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1500,1991,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1500,1993,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0
AB,2,1500,1994,0,2,0,0,2,4,0,0,0,0,0,0,0,0,1
AB,2,1500,1996,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0
AB,2,1500,1997,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
AB,2,1500,1998,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1
AB,2,1500,2000,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1500,2001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1500,2002,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,2,1500,2003,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0
AB,2,1500,2004,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
AB,2,1500,2005,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0
AB,2,1500,2006,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0
AB,2,1500,2007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1500,2008,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0
AB,2,1500,2009,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0
AB,2,1500,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1500,2012,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1500,2015,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
AB,2,1500,2016,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
AB,2,1500,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,2,1500,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1500,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1500,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1500,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1500,2023,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
AB,2,1500,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1510,1976,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AB,2,1510,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AB,2,1510,1978,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
AB,2,1510,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
AB,2,1510,1980,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
AB,2,1510,1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1510,1982,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1510,1983,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0
AB,2,1510,1984,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1510,1985,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,2,1510,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1510,1987,1,2,0,0,3,3,0,0,0,0,0,1,0,0,0
AB,2,1510,1990,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1510,1991,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1510,1992,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
AB,2,1510,1993,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1510,1994,3,3,0,0,1,4,0,0,0,0,0,0,0,0,0
AB,2,1510,1996,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1510,1997,0,6,0,0,4,5,0,0,0,0,0,0,0,0,0
AB,2,1510,1998,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1510,1999,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
AB,2,1510,2001,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1510,2002,2,4,0,0,5,7,0,1,0,0,0,0,0,0,0
AB,2,1510,2003,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0
AB,2,1510,2004,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0
AB,2,1510,2005,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0
AB,2,1510,2006,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
AB,2,1510,2007,1,2,0,0,1,5,0,0,0,0,0,0,0,0,0
AB,2,1510,2008,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,2,1510,2009,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1510,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1510,2011,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1510,2012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
AB,2,1510,2013,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1510,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1510,2015,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1510,2016,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1510,2017,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1510,2018,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0
AB,2,1510,2019,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1510,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1510,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1510,2023,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1520,1976,0,6,0,0,0,2,0,1,0,0,0,0,0,0,1
AB,2,1520,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1520,1983,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1520,1992,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
AB,2,1520,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1520,1994,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1520,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1520,1998,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1520,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1520,2004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1520,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1520,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1520,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1520,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1520,2011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1520,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1520,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1520,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1530,1976,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
AB,2,1530,1977,0,10,0,0,2,2,0,0,0,0,0,0,0,0,2
AB,2,1530,1978,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
AB,2,1530,1979,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0
AB,2,1530,1980,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1530,1981,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1530,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AB,2,1530,1983,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0
AB,2,1530,1984,1,5,0,0,3,2,0,0,0,0,0,0,0,0,0
AB,2,1530,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1530,1987,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AB,2,1530,1988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1530,1991,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,2,1530,1992,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,2,1530,1993,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1530,1994,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0
AB,2,1530,1996,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1530,1997,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0
AB,2,1530,1998,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1530,1999,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2
AB,2,1530,2000,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0
AB,2,1530,2001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1530,2002,1,1,0,0,3,7,0,1,0,0,0,0,0,0,1
AB,2,1530,2003,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,2,1530,2004,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1530,2005,2,5,0,0,7,5,0,0,0,0,0,0,0,0,0
AB,2,1530,2007,2,2,0,0,5,5,0,0,0,0,0,0,0,0,0
AB,2,1530,2008,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0
AB,2,1530,2009,5,1,0,0,2,2,0,0,0,0,0,0,0,0,0
AB,2,1530,2010,0,11,0,0,4,4,0,0,0,1,0,0,0,0,0
AB,2,1530,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1530,2013,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1530,2014,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1530,2015,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0
AB,2,1530,2016,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
AB,2,1530,2017,0,3,0,0,6,5,0,0,0,0,0,0,0,0,0
AB,2,1530,2018,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
AB,2,1530,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AB,2,1530,2021,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0
AB,2,1530,2022,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0
AB,2,1590,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1650,1976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1650,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1650,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1650,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1650,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1650,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1650,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1650,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1660,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1670,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,1979,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
AB,2,1670,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AB,2,1670,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1670,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AB,2,1670,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB,2,1670,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,1997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2003,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
AB,2,1670,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AB,2,1670,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1670,2020,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
AB,2,1670,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1692,1976,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
AB,2,1692,1977,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1
AB,2,1692,1979,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
AB,2,1692,1980,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5
AB,2,1692,1981,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0
AB,2,1692,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AB,2,1692,1983,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0
AB,2,1692,1984,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
AB,2,1692,1985,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0
AB,2,1692,1986,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0
AB,2,1692,1987,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0
AB,2,1692,1988,0,0,0,15,0,0,0,11,0,0,0,0,0,0,0
AB,2,1692,1989,0,0,0,19,0,0,0,11,0,0,0,0,0,0,0
AB,2,1692,1990,0,0,0,21,0,0,0,8,0,0,0,0,0,0,0
AB,2,1692,1991,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0
AB,2,1692,1992,0,0,0,24,0,0,0,18,0,0,0,0,0,0,1
AB,2,1692,1993,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0
