STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DSND,DT32,DX32,PRCP,SNOW,TMAX,TMIN
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1997-07,0,0,0,3.19,0,87.7,60
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1997-08,0,0,0,3.41,0,82.9,58.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1997-09,0,0,0,1.76,0,78.1,50.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1997-10,2,14,2,2.78,5.7,65.9,36.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1997-11,1,28,3,0.04,1.6,48.9,18.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1997-12,2,31,7,0.2,3.2,40.5,15.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-01,8,31,9,0.28,4.4,39.6,12.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-02,1,25,4,0.4,4.2,45,24.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-03,7,25,8,1.31,8.8,43.7,21.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-04,1,18,0,0.67,0,61.5,31.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-05,0,3,0,2.93,0,74.9,44.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-06,0,1,0,4.84,0,78.2,50
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-07,0,0,0,5.81,0,87.3,63.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-08,0,0,0,1.85,0,85.4,59.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-09,0,0,0,1.13,0,84.2,52.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-10,0,12,0,1.93,0,62.8,36.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-11,1,28,0,1.31,5.7,52.3,26.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1998-12,4,31,6,0.01,0.7,44,11.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-01,8,31,7,0.34,4.5,41.4,13.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-02,2,28,0,0.26,5.2,54.4,19
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-03,2,26,3,0.64,2.7,53.1,23.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-04,1,15,0,2.83,1.2,57.6,32.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-05,0,3,0,1.93,0,71.1,43.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-06,0,0,0,5.33,0,78.5,55.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-07,0,0,0,0.93,0,89.1,62
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-08,0,0,0,5.5,0,83.3,58.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-09,0,3,0,1.2,0,73.1,43.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-10,0,18,0,0.22,0,68.5,31.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-11,0,30,0,0.14,1.4,61,22.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,1999-12,0,31,1,0.05,1.1,48,13.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-01,6,31,9,0.31,8.1,42.2,12.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-02,7,28,5,0.46,3.6,49.3,18.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-03,0,25,0,1.22,0.8,54.9,26.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-04,0,16,1,1.65,0,65.7,30.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-05,0,4,0,1.22,0,75.8,45.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-06,0,0,0,1.54,0,85.1,50.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-07,0,0,0,2.86,0,90.4,62.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-08,0,0,0,2.05,0,92.6,62.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-09,0,3,0,1.22,2.8,80.6,46.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-10,0,10,0,3.24,0,66,36.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-11,19,28,10,0.53,10.6,37.3,11.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2000-12,3,31,13,0.04,1,33,10.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-01,12,31,7,0.48,7.4,41.2,14.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-02,9,28,14,0.4,5.4,34,12.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-03,4,28,1,0.6,4.2,48.8,24.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-04,1,12,0,5.94,6.3,62.5,35.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-05,0,2,0,2.19,0,69.5,44.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-06,0,0,0,1.71,0,82.6,52.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-07,0,0,0,2.53,0,91.7,63.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-08,0,0,0,5.26,0,84.8,57.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-09,0,1,0,2.76,0,75.3,48
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-10,0,20,0,0.8,0,65.1,31.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-11,2,26,4,0.96,1.6,55.4,22.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2001-12,2,31,5,0.07,3.4,42.3,12.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-01,1,31,8,0.08,2,43.5,10.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-02,1,28,2,0.01,0.2,49.4,11.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-03,7,31,9,0.69,10.5,43.7,14.7
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-04,0,15,1,1.17,0,63.8,32.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-05,0,5,0,1.56,0,70.8,41.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-06,0,0,0,2.2,0,89.5,60
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-07,0,0,0,0.45,0,94.3,63.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-08,0,0,0,1.3,0,88.3,58.7
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-09,0,1,0,1.14,0,78.7,48.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-10,4,16,4,2.38,8.2,54,31.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-11,3,30,2,0.1,1,53,21
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2002-12,0,31,3,0,0,46.8,13.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-01,5,31,8,0.35,4.1,43.3,12.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-02,10,28,10,0.49,8.9,38.6,12.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-03,1,27,2,1.28,1,56.6,24.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-04,1,10,2,3.84,7.6,62.9,36.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-05,0,1,0,2.02,0,70.9,44.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-06,0,0,0,5.45,0,78.9,53.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-07,0,0,0,1.9,0,93,61.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-08,0,0,0,0.59,0,90.5,60.6
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-09,0,2,0,1.08,0,78.3,43.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-10,0,9,0,0.49,0,71.9,35.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-11,0,28,2,0.73,1.2,48.7,20.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2003-12,0,31,5,0.03,0.7,43.4,16.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-01,5,31,12,0.26,5.3,38.4,9.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-02,9,26,9,0.77,5.2,40.9,13.4
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-03,0,25,0,0.16,0.7,58.3,25.9
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-04,1,13,0,1.9,1.5,64.4,33.2
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-05,0,2,0,1.77,0,76.3,47
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-06,0,0,0,5.06,0,78.6,51.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-07,0,0,0,4.97,0,84.5,59.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-08,0,0,0,1.25,0,82.2,53.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-09,0,0,0,1.98,0,81,51.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-10,0,9,0,0.96,0,65.4,38.3
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-11,2,24,3,1.3,9.9,50.8,24.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2004-12,6,31,3,0.06,0.6,45.6,15.5
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2005-01,16,31,18,0.41,5.7,34.5,13.1
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2005-02,0,27,2,0.17,1.8,49.6,18.8
USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",41.12199,-100.66895,841.9,2005-03,2,26,0,1.76,5.1,54.9,22.4
